num,gX,gY,gZ,aX,aY,aZ,pitch,roll
0.0,-44.81725,3.50901,-8.76855,0.00454,-0.00838,-0.27132,-0.030885,0.016709
0.0,-45.59588,1.38687,-9.04336,-0.02037,-0.17196,-0.12972,-0.918635,-0.09427
0.0,-35.47374,1.69221,-6.87542,0.04506,0.01798,-0.1263,0.133307,0.339544
0.0,-31.3058,0.13496,-6.43267,-0.02671,0.15226,0.01042,1.384665,-0.173284
0.0,-36.72565,-1.40702,-7.15023,-0.02574,-0.04354,0.1442,-0.288919,-0.169226
0.0,-37.68748,1.20366,-8.35634,0.01333,-0.04891,-0.08285,-0.527743,0.137629
0.0,-30.17603,-3.33069,-6.05099,-0.02183,0.04044,0.20573,0.193059,-0.103749
0.0,-33.03099,0.51664,-5.63878,-0.05503,0.10441,-0.16976,0.529363,-0.269425
0.0,-28.71038,0.2113,-4.63115,0.02797,0.04386,-0.118,0.347043,0.218653
0.0,-31.82489,-0.79634,-5.85252,0.02407,-0.06112,-0.16439,-0.352502,0.136375
0.0,-45.36687,-3.23908,-8.69221,0.01186,-0.04647,0.33219,-0.138899,0.035344
0.0,-33.55008,-0.29252,-6.69221,-0.0189,0.00187,-0.00521,0.095096,-1.285904
0.0,-23.87069,-2.04824,-4.50901,-0.03062,0.07121,0.19938,0.339344,-0.143634
0.0,-11.94702,-0.49099,-2.1884,-0.02818,0.0175,0.06901,0.230534,-0.376892
0.0,6.72473,-1.97191,1.59786,0.01528,0.01505,0.21452,0.069884,0.070928
0.0,18.23618,-0.50626,3.06351,0.01723,-0.0367,-0.04037,-0.696469,0.30592
0.0,18.14458,0.63878,3.35359,-0.00914,0.04386,-0.1473,0.28889,-0.059372
0.0,25.88504,-0.84214,5.03298,-0.01158,0.07755,0.12467,0.554557,-0.078686
0.0,32.61786,0.85252,6.49863,-0.00425,0.07902,-0.02914,1.214107,-0.050455
0.0,30.20565,-0.00244,5.8574,-0.015,0.08097,0.01237,1.335199,-0.181061
0.0,32.90794,1.61588,6.20855,-0.00425,0.04142,-0.15316,0.264028,-0.026799
0.0,36.46519,2.86779,6.54443,0.00942,0.02287,-0.14437,0.156753,0.06435
0.0,37.54916,-0.53679,7.20092,0.00356,-0.01229,0.01774,-0.596681,0.163471
0.0,40.8316,-3.04061,8.22382,0.00307,0.05021,0.19352,0.253827,0.015361
0.0,41.93084,-1.17802,7.94901,-0.00474,0.01457,0.04069,0.341627,-0.10927
0.0,36.84687,-1.22382,6.81924,-0.02769,-0.02938,0.09098,-0.299629,-0.281912
0.0,41.06061,-2.21618,7.79634,0.01918,-0.01522,0.10905,-0.136602,0.172507
0.0,43.6713,0.76092,8.22382,0.02944,-0.00985,-0.23128,-0.042216,0.126489
0.0,42.20565,1.72275,8.23908,0.02407,0.01994,-0.19662,0.100309,0.121187
0.0,37.42702,-0.17038,7.13985,-0.00035,0.04044,-0.05697,0.617365,-0.004962
0.0,39.38122,-2.27725,7.03298,-0.03257,-0.01717,0.2692,-0.063245,-0.120171
0.0,34.31252,0.33344,6.19328,0.00502,0.00724,-0.05794,0.123864,0.085831
0.0,36.8316,-0.91847,6.77344,-0.01255,-8e-05,-0.07406,-0.001105,-0.167916
0.0,33.42702,-1.72763,6.49863,-0.02037,-0.02108,0.20719,-0.100905,-0.097481
0.0,30.23618,-1.31542,5.59786,-0.02232,-0.02987,0.10563,-0.269903,-0.200591
0.0,28.34305,-0.56733,5.12458,0.00991,-0.01864,0.07584,-0.239007,0.126178
0.0,27.59496,-1.98718,5.12458,-0.00767,-0.04989,0.16178,-0.298796,-0.045279
0.0,18.90794,-0.75053,3.24672,0.00649,0.02921,0.05875,0.459006,0.098576
0.0,21.28962,-1.07115,3.94901,-0.01988,0.04337,0.10807,0.375951,-0.169069
0.0,18.22091,1.20366,3.15511,0.00014,0.01164,-0.04232,0.268319,0.003227
0.0,17.65603,-0.8116,2.91084,-0.0233,-0.05721,-0.02083,-1.070814,-0.365421
0.0,17.01481,-0.79634,3.09405,-0.00816,-0.00448,0.06071,-0.072968,-0.133242
0.0,13.30489,2.89832,3.03298,0.02602,-0.03182,-0.3182,-0.099344,0.08119
0.0,6.08351,-0.75053,1.47573,0.02016,-0.02499,0.09684,-0.247413,0.198921
0.0,4.32779,0.01282,1.12458,-0.01939,-0.06209,0.08268,-0.631348,-0.185365
0.0,6.08351,0.59298,1.30779,-0.00279,-0.0118,-0.07845,-0.14922,-0.035129
0.0,-0.89359,1.03573,-0.11206,-0.0272,0.00529,-0.12435,0.041519,-0.215173
0.0,2.90794,-1.11695,0.49863,-0.0106,-0.00887,0.0485,-0.17684,-0.211773
0.0,1.64076,-2.07878,0.28489,-0.00425,0.06681,0.23161,0.280801,-0.017641
0.0,1.39649,-0.82687,-0.12733,-0.02525,0.02042,0.19303,0.104534,-0.12935
0.0,3.51863,0.89832,0.54443,-0.01646,-0.02206,-0.02035,-0.700273,-0.501715
0.0,0.48046,0.62351,-0.21893,0.02309,0.02482,-0.02376,0.642881,0.591675
0.0,-2.75618,2.83725,-0.64641,0.027,0.0131,-0.20736,0.062568,0.129212
0.0,-3.09206,-0.20092,-0.52427,-0.03208,0.02775,-0.03353,0.538899,-0.635251
0.0,-0.26763,-1.13221,0.04061,-0.00718,0.04142,0.1154,0.344009,-0.058517
0.0,-1.10733,-0.78107,-0.28,0.00209,0.03263,0.02067,1.003868,0.054177
0.0,-0.22183,-0.20092,-0.06626,0.00502,0.01603,-0.05257,0.294692,0.091162
0.0,0.81634,0.05863,0.16275,0.01088,0.04679,-0.05697,0.678864,0.146576
0.0,0.63313,-0.49099,0.11695,0.02309,-0.04305,-0.014,-1.010602,0.471665
0.0,-3.1226,0.50137,-0.55481,0.00942,0.01164,-0.04037,0.273671,0.220561
0.0,-1.33634,2.91359,-0.35634,0.01186,0.01066,0.00895,0.622295,0.70573
0.0,-6.31344,1.98229,-0.55481,0.02651,0.01798,-0.42318,0.042387,0.062504
0.0,-4.31344,-1.14748,-1.19603,0.02163,-0.03768,-0.0306,-0.788187,0.419122
0.0,0.6942,0.88305,0.40702,-0.00376,0.07169,0.03678,1.09465,-0.046686
0.0,5.53389,0.98992,1.26198,-0.01646,-0.02108,-0.21371,-0.098029,-0.0765
0.0,3.47282,-5.05588,0.68183,0.01577,-0.04208,0.4318,-0.09707,0.036325
0.0,-0.57298,-5.94137,-0.29527,-0.02134,0.01896,0.58415,0.032425,-0.036501
0.0,1.8087,2.48611,0.22382,-0.0106,0.07365,-0.48128,0.151809,-0.021769
0.0,-2.49664,-2.94901,-0.92122,-0.00914,-0.03133,0.24333,-0.127976,-0.037221
0.0,-1.96229,-3.49863,0.31542,-0.05992,0.01212,0.69547,0.017367,-0.085928
0.0,0.03771,2.31817,-0.03573,-0.01402,0.01359,-0.10482,0.127796,-0.131861
0.0,3.27435,3.57008,0.55969,0.00844,0.00626,-0.33041,0.018952,0.025542
0.0,2.28198,-0.52153,0.34595,-0.02037,-0.01229,0.11198,-0.107566,-0.17886
0.0,-0.31344,0.33344,0.39176,-0.00718,0.00968,-0.00667,0.779106,-0.548284
0.0,0.00718,0.60824,0.75817,-0.01597,0.02335,-0.10335,0.219709,-0.149606
0.0,-0.17603,0.82198,0.13221,-0.00767,0.00919,-0.05062,0.17769,-0.148008
0.0,-0.48137,-0.03298,0.07115,0.00942,-0.00497,-0.00423,-0.448232,0.964923
0.0,-0.00809,0.01282,0.13221,-0.01304,0.02042,0.00211,0.996623,-0.565859
0.0,0.00718,-0.07878,-0.05099,-0.0023,0.01017,0.00016,1.347894,-0.222348
0.0,0.06824,0.02809,-0.02046,-0.00376,0.00773,-0.00912,0.664717,-0.305142
0.0,-0.11496,-0.38412,-0.1884,0.00161,0.00529,-0.00521,0.770137,0.213118
0.0,-0.1455,-0.15511,-0.05099,-0.00083,0.01798,0.00016,1.523546,-0.046393
0.0,-0.31344,0.08916,0.28489,0.00551,0.00919,-0.00375,0.943586,0.506887
0.0,-0.16076,0.05863,0.19328,0.00405,0.00724,-0.00667,0.747863,0.389974
0.0,-0.03863,-0.07878,-0.15786,-0.00328,0.01994,0.00065,1.404802,-0.162798
0.0,0.05298,0.05863,-0.40214,-0.00328,0.01554,-0.00179,1.334989,-0.206435
0.0,0.17511,0.15023,-0.15786,-0.00767,0.02384,0.01823,0.878367,-0.250236
0.0,-0.22183,-0.01771,-0.38687,-0.01011,0.01359,0.01188,0.716576,-0.510678
0.0,7.53389,-0.20092,1.24672,-0.01255,-0.01717,0.00846,-0.848249,-0.580396
0.0,17.54916,0.24183,3.36885,0.01772,-0.0201,0.02213,-0.616746,0.534984
0.0,22.67893,1.34107,4.23908,-0.03843,0.05607,-0.04037,0.78838,-0.507653
0.0,29.13695,-0.07878,5.93374,-0.02671,0.08195,0.02653,1.140142,-0.300732
0.0,36.22092,0.79145,6.28489,0.00698,-0.04354,-0.07162,-0.54416,0.08306
0.0,43.6255,-1.57496,8.14748,-0.03062,-0.02157,0.04362,-0.384547,-0.561671
0.0,40.74,-2.35359,8.04061,-0.0189,-0.00985,0.22379,-0.043823,-0.084178
0.0,43.8545,1.02046,8.54443,-0.00523,-0.06844,-0.00765,-1.436206,-0.075788
0.0,36.90794,-0.75053,6.84977,-0.00962,0.07121,0.05094,0.941474,-0.109483
0.0,36.98428,-0.6284,7.06351,-0.04478,0.03166,0.04655,0.455688,-0.671993
0.0,37.99191,-1.16275,6.98718,-0.05015,0.00626,0.07487,0.069408,-0.5886
0.0,34.08351,-0.32305,7.12458,-0.01255,-0.01717,0.09245,-0.182033,-0.132726
0.0,33.48809,0.94412,6.97191,-0.01695,0.0756,-0.00912,1.321536,-0.218999
0.0,34.49572,1.99756,6.62076,-0.00767,0.03312,-0.21517,0.152631,-0.035221
0.0,34.6484,2.07389,6.59023,0.02114,-0.0245,-0.2098,-0.115657,0.09974
0.0,31.64076,-0.72,6.17802,0.01918,-0.01083,0.09245,-0.114156,0.203267
0.0,31.25908,-1.55969,6.19328,0.006,0.03898,0.08073,0.448758,0.066842
0.0,29.47282,0.28763,5.20092,0.05532,-0.12069,0.08805,-0.859602,0.354623
0.0,30.31252,-2.20092,5.75053,-0.02427,0.0214,0.20622,0.102707,-0.116545
0.0,33.33542,-1.62076,6.33069,-0.02964,0.18546,0.17155,0.81702,-0.116802
0.0,33.73236,0.3487,6.46809,-0.01597,0.01652,-0.04183,0.353422,-0.341236
0.0,31.15221,-0.15511,6.39176,0.00551,-0.00594,0.05436,-0.108331,0.100471
0.0,29.65603,-0.78107,5.59786,0.00014,-0.00887,-0.00228,-1.318761,0.015459
0.0,29.8545,-1.01008,5.7658,0.0143,0.00578,0.00016,0.383835,1.186805
0.0,28.77053,-0.56733,5.90321,-0.0233,0.0175,0.06559,0.246248,-0.330579
0.0,23.15221,-0.61313,4.39176,0.00942,-0.0162,0.13395,-0.120035,0.069695
0.0,0.7858,1.58534,0.05588,0.00063,-0.01278,-0.01498,-0.705957,0.031986
0.0,-18.42031,0.69985,-3.42504,0.00551,0.09757,-0.10482,0.748923,0.038476
0.0,-17.45847,0.79145,-3.22656,-0.03404,0.06486,0.00114,1.087272,-0.483231
0.0,-16.31343,-1.11695,-2.93649,0.01137,-0.01424,0.10026,-0.140232,0.111831
0.0,-18.3745,-1.86504,-3.68458,0.00161,-0.00057,0.1525,-0.003746,0.010533
0.0,-23.32107,-1.49863,-4.40214,-0.01988,0.01359,-0.02669,0.387632,-0.585886
0.0,-33.38214,-2.07878,-6.44794,-0.0272,0.03117,0.02506,0.700193,-0.597277
0.0,-41.1226,-0.23145,-7.3945,-0.01207,0.01359,-0.10677,0.125797,-0.111631
0.0,-33.59588,-0.07878,-6.2342,-0.00816,-0.00252,0.13249,-0.019016,-0.061497
0.0,-29.42794,1.58534,-5.69985,-0.015,0.02189,-0.11507,0.186438,-0.127321
0.0,-30.02336,1.52427,-6.08153,-0.01597,0.0673,-0.08041,0.687396,-0.151162
0.0,-36.17603,0.24183,-6.79908,0.01625,0.00333,0.00993,0.17334,0.998484
0.0,-34.46611,0.3945,-6.75328,0.04848,-0.06698,-0.12484,-0.463745,0.329719
0.0,-30.95466,1.89069,-5.74565,-0.00181,0.0424,-0.18343,0.227134,-0.009622
0.0,-28.89359,-1.01008,-5.86779,-0.01695,-0.00204,0.2443,-0.008314,-0.069261
0.0,-26.02336,0.91359,-4.79908,-0.01402,0.05607,-0.07259,0.648837,-0.151659
0.0,-27.93176,-0.68947,-5.36397,0.02797,0.0214,0.05094,0.352833,0.468645
0.0,-28.3287,-1.57496,-5.19603,0.00551,-0.00106,0.22038,-0.004806,0.02501
0.0,-28.29817,-0.39939,-5.60824,0.00063,-0.0328,0.05094,-0.571985,0.010396
0.0,-31.50428,0.73038,-6.11206,-0.00816,0.03751,-0.00912,1.255552,-0.208277
0.0,-32.46611,-0.6284,-6.28,0.00991,-0.0201,0.1154,-0.171855,0.08438
0.0,-27.27527,3.63114,-4.99756,-0.02427,-0.02157,-0.31332,-0.068523,-0.077133
0.0,-26.40504,-0.72,-4.89069,0.00307,-0.00204,-0.02669,-0.075631,0.114222
0.0,-24.89359,1.11206,-4.43267,0.02016,0.0297,-0.139,0.208403,0.140903
0.0,-28.87832,-0.65893,-5.50137,-0.01939,0.01164,0.14127,0.081417,-0.135941
0.0,-34.63404,-0.6742,-6.89069,-0.03697,0.03214,0.09049,0.317687,-0.367466
0.0,-30.22183,0.10443,-5.3029,-0.01109,0.02433,0.03141,0.630852,-0.272163
0.0,-24.3745,0.13496,-4.67695,-0.00328,0.02433,-0.00619,1.290643,-0.129771
0.0,-20.03863,-0.65893,-3.94412,-0.0106,0.01603,0.07438,0.210211,-0.138429
0.0,-20.49664,0.04336,-4.09679,-0.02232,0.04923,0.0817,0.526543,-0.229842
0.0,-20.2371,-0.72,-3.92886,-0.0272,-0.01815,0.08903,-0.192548,-0.290894
0.0,-17.76382,-2.07878,-3.13496,0.01137,-0.00252,0.17985,-0.014007,0.063141
0.0,-5.47374,-0.10931,-1.05863,-0.00962,-0.00887,0.0109,-0.547777,-0.600347
0.0,-0.13023,-0.82687,0.33069,0.00649,0.03019,0.00358,1.330086,0.210294
0.0,9.97664,-3.77344,4.02534,-0.00767,0.02335,0.25846,0.090075,-0.02955
0.0,-0.1455,1.75328,-0.09679,0.01137,-0.00692,-0.35921,-0.019249,0.031642
0.0,0.03771,-0.15511,-0.09679,-0.00425,0.00333,0.0153,0.207027,-0.265228
0.0,0.26672,-0.04824,0.11695,-0.00962,0.00773,0.00163,0.669797,-0.883545
0.0,-0.03863,-0.07878,-0.02046,0.00063,0.00285,0.00016,1.346246,0.21743
0.0,0.06824,0.10443,0.04061,-0.00669,-0.00155,0.00065,-0.2262,-1.325116
0.0,-0.00809,0.08916,0.07115,-0.00083,0.00578,0.00211,1.195882,-0.134913
0.0,0.17511,-0.09405,-0.05099,-0.01304,-0.00399,-0.01107,-0.22911,-0.836777
0.0,-0.05389,-0.24672,-0.21893,-0.00718,0.01066,-0.00179,0.963773,-0.586512
0.0,-0.05389,-0.24672,-0.2342,-0.00083,0.00578,0.00309,1.064687,-0.126763
0.0,-0.13023,0.07389,-0.15786,0.006,-0.00887,0.00065,-0.973386,0.593466
0.0,-0.00809,-0.07878,-0.26473,-0.00865,0.01359,0.00358,0.967684,-0.551648
0.0,0.11405,0.33344,0.11695,0.0104,0.01847,-0.01351,0.825482,0.426376
0.0,0.02244,0.33344,-0.05099,0.00112,0.00822,-0.00228,1.271061,0.130371
0.0,0.05298,0.04336,-0.28,0.00551,0.00285,0.00749,0.297151,0.602876
0.0,-20.74092,1.29527,-3.88305,0.03334,-0.02059,-0.23421,-0.086818,0.140882
0.0,-30.13023,0.63878,-5.73038,0.00307,0.01554,-0.10677,0.144488,0.028457
0.0,-35.80962,-2.07878,-6.57008,-0.02671,0.01896,0.12565,0.146539,-0.207209
0.0,-40.38977,0.88305,-7.56244,0.006,0.02287,-0.06234,0.350078,0.090131
0.0,-35.88596,-1.07115,-6.4174,0.01772,-0.00838,0.10221,-0.080643,0.171093
0.0,-40.34397,0.89832,-7.97466,0.05971,-0.07821,-0.17611,-0.398114,0.300497
0.0,-47.27527,0.71511,-8.76855,-0.02964,0.01115,-0.2098,0.052563,-0.14017
0.0,-57.15313,2.18076,-10.92122,0.05727,-0.0079,0.08415,-0.077415,0.595559
0.0,-55.67221,-5.34595,-10.96702,0.0187,0.0214,0.5817,0.036755,0.032108
0.0,-47.99282,-1.71237,-9.69985,0.05971,-0.04696,0.19352,-0.227839,0.291323
0.0,-47.36687,1.63115,-8.82962,0.03774,0.00675,-0.06869,0.085953,0.500388
0.0,-45.1226,-4.38412,-8.84488,0.01821,-0.03768,0.44743,-0.083949,0.040529
0.0,-42.20657,1.28,-7.85252,-0.02281,0.0258,-0.08919,0.273189,-0.240871
0.0,-39.94702,1.06626,-7.37924,-0.01451,0.02335,-0.07601,0.293112,-0.180451
0.0,-42.08443,-0.00244,-8.20366,-0.00376,0.01408,-0.08187,0.170104,-0.045287
0.0,-38.00809,-2.72,-7.54718,-0.015,0.04093,0.23942,0.169004,-0.061657
0.0,-30.63405,1.28,-5.98992,0.01137,-0.01131,-0.14291,-0.078755,0.079164
0.0,-31.19893,0.33344,-6.28,0.00991,-0.00936,-0.0975,-0.095228,0.10081
0.0,-28.48137,-0.65893,-5.15023,-0.02769,0.06046,0.10612,0.503855,-0.222951
0.0,-14.06916,-0.17038,-2.96702,0.00014,0.00919,0.00944,0.77224,0.010748
0.0,-1.77908,0.66931,-0.1884,-0.01402,0.00529,-0.08236,0.063213,-0.168258
0.0,5.01481,-1.7887,0.80397,-0.0316,-0.02059,0.15446,-0.12987,-0.200058
0.0,-1.00046,0.47084,-0.08153,0.02163,0.05021,0.02409,0.998151,0.370413
0.0,9.54916,2.05863,1.6742,0.0226,0.04044,-0.17855,0.22105,0.12284
0.0,17.50336,-0.49099,3.03298,0.01088,0.0673,-0.04183,0.999884,0.136497
0.0,24.11405,-0.12458,4.31542,-0.01207,-0.11678,0.05143,-1.145986,-0.094272
0.0,22.40412,-0.61313,3.7658,-0.00425,0.05119,0.08317,0.551121,-0.043521
0.0,24.28198,0.44031,4.30015,0.00502,-0.09872,-0.30257,-0.315325,0.015785
0.0,24.38885,-0.84214,4.55969,0.01284,-0.01717,0.05436,-0.298279,0.221482
0.0,27.6713,1.06626,4.71237,-0.00474,0.10148,-0.11947,0.703775,-0.030238
0.0,33.51863,-0.46046,6.20855,0.00844,0.01652,-0.03646,0.415664,0.207869
0.0,34.74,0.76092,6.31542,-0.00376,-0.0201,-0.12142,-0.163995,-0.030579
0.0,29.59496,1.06626,5.21618,0.00063,-0.08114,-0.01205,-1.423212,0.007679
0.0,30.35832,0.37924,5.50626,0.01381,-0.15682,-0.09798,-1.007903,0.074563
0.0,28.41939,-0.36886,5.55206,-0.01402,0.00968,0.02702,0.307996,-0.454375
0.0,30.81634,-0.42992,5.38412,-0.04185,0.00968,-0.01009,0.221232,-1.248269
0.0,32.61786,0.02809,6.05588,-0.0272,-0.11874,-0.01644,-1.309238,-0.223154
0.0,28.98427,0.71511,5.33832,0.05336,-0.06258,-0.09457,-0.522855,0.439844
0.0,29.65603,-0.73527,5.6284,0.0143,0.06242,0.01872,1.209944,0.216053
0.0,26.28198,0.15023,4.62076,0.03334,0.02482,-0.12044,0.196044,0.264784
0.0,24.66366,-0.82687,4.80397,0.01381,0.03507,0.06901,0.462332,0.176587
0.0,22.99954,0.13496,4.36122,-0.01255,0.05265,0.02262,1.114068,-0.215659
0.0,25.22855,-0.24672,4.20855,0.027,-0.06405,-0.05355,-0.818266,0.312764
0.0,29.64076,1.1884,5.26198,0.00698,0.06535,-0.21468,0.29533,0.031083
0.0,33.56443,0.05863,6.25435,0.00844,0.04142,-0.11166,0.354306,0.070772
0.0,29.93084,-1.48336,5.5826,-0.03453,-0.00692,0.13053,-0.051199,-0.258236
0.0,25.65603,-0.50626,4.6971,-0.00816,0.04386,0.00211,1.380949,-0.183707
0.0,24.34305,0.54718,4.57496,0.00405,0.06193,-0.01205,1.368405,0.064073
0.0,25.06061,-0.44519,4.72763,0.05629,-0.06747,-0.02962,-0.814784,0.652401
0.0,23.18275,-0.75053,4.01008,-0.01548,0.01066,0.12028,0.08767,-0.127531
0.0,24.99954,-0.38412,4.43756,-0.00523,-0.0162,-0.04769,-0.325576,-0.103459
0.0,26.57206,-1.54443,4.80397,-0.00279,0.02482,0.11491,0.212666,-0.023712
0.0,27.22855,-0.15511,4.92611,-0.02037,-0.07381,-0.08187,-0.718789,-0.182697
0.0,21.51863,-1.86504,4.11695,-0.05552,0.01115,0.21549,0.050052,-0.251846
0.0,8.49573,0.28763,1.91847,0.01625,-0.07088,-0.01498,-1.268546,0.22071
0.0,-0.3745,0.18076,0.43756,-0.01011,0.00578,-0.0223,0.231674,-0.413653
0.0,-0.40504,-0.65893,1.99481,0.00893,-0.01424,0.04508,-0.300523,0.186692
0.0,-0.20656,-1.68183,0.31542,-0.00572,0.00236,0.1569,0.01502,-0.036422
0.0,0.06824,-0.36886,-0.09679,-0.0106,0.0048,0.03239,0.139926,-0.313115
0.0,-0.08443,-0.09405,0.08641,-0.00425,-0.00057,0.00504,-0.086374,-0.697376
0.0,-0.13023,-0.46046,-0.17313,-0.00376,0.00236,0.02213,0.10466,-0.167542
0.0,0.19038,-0.07878,-0.00519,-0.00767,0.00675,0.00993,0.493805,-0.568549
0.0,-0.06916,0.05863,0.02534,0.0104,-0.00545,-0.00082,-0.481918,1.083056
0.0,-0.08443,-0.06351,-0.03573,-0.00425,0.01945,-0.01205,0.989619,-0.183808
0.0,-0.08443,0.01282,-0.06626,-0.00376,0.00089,0.00993,0.083968,-0.361147
0.0,0.03771,-0.29252,-0.02046,0.00112,0.01798,0.01334,0.930722,0.049891
0.0,-0.00809,-0.03298,0.10168,0.00014,0.0175,0.00895,1.097875,0.007206
0.0,-0.48137,0.33344,-0.44794,-0.0189,0.01017,0.01286,0.418633,-0.856344
0.0,-0.77145,0.04336,-0.1426,-0.00816,0.00041,0.00651,0.03881,-0.896498
0.0,-5.29053,0.02809,-0.93649,-0.00279,0.06681,-0.03646,1.070023,-0.036615
0.0,0.63313,-0.04824,0.02534,-0.00523,-0.00887,-0.05794,-0.151328,-0.088975
0.0,1.42702,0.11969,0.17802,-0.01011,-0.08553,0.01579,-1.355025,-0.115745
0.0,-1.65695,1.08153,-0.1884,-0.00425,-0.01424,-0.11312,-0.125165,-0.037285
0.0,2.35832,-0.38412,0.62076,0.00502,-0.04745,-0.0223,-1.121828,0.095548
0.0,-2.25237,0.71511,-0.60061,-0.00328,-0.05135,-0.04916,-0.806149,-0.046057
0.0,0.46519,-0.00244,-0.09679,0.02651,-0.02303,-0.0682,-0.304961,0.352855
0.0,-0.90885,-0.8116,-0.34107,-0.01792,-0.05233,0.03336,-0.944292,-0.281176
0.0,-0.81725,0.83725,-0.26473,-0.01695,-0.01717,-0.08187,-0.202585,-0.199899
0.0,-0.22183,-0.94901,-0.06626,-0.01792,0.0341,0.09928,0.325916,-0.169123
0.0,-0.81725,1.3258,-0.15786,0.02504,-0.01131,-0.09994,-0.109373,0.244045
0.0,2.57206,0.89832,0.72763,-0.01353,0.03751,0.007,1.185094,-0.340724
0.0,1.32015,0.86779,-0.34107,0.00307,0.06828,-0.14681,0.435225,0.018967
0.0,-0.74092,1.49374,-0.3258,-0.0521,0.02433,-0.25423,0.093482,-0.201253
0.0,-1.82489,1.73802,-0.1884,-0.07261,0.00138,-0.15169,0.008216,-0.446426
0.0,-2.13023,0.28763,-0.40214,-0.01646,0.11125,-0.03646,1.225599,-0.139686
0.0,-1.93176,1.70748,-0.29527,-0.01304,-0.01131,-0.16976,-0.06635,-0.076506
0.0,-2.81725,2.74565,-0.53954,-0.00523,0.03361,-0.24056,0.138777,-0.021526
0.0,-1.19893,-1.28489,-0.66168,-0.00914,-0.04842,0.15446,-0.303299,-0.056379
0.0,-0.86305,1.2342,-0.31053,-0.01939,-0.09042,-0.10921,-0.683896,-0.135912
0.0,0.57206,-2.55206,-0.12733,0.0104,-0.00497,0.25602,-0.019378,0.040574
0.0,-1.51954,-0.73527,-0.47847,-0.02671,-0.04793,-0.05453,-0.668277,-0.352581
0.0,0.34305,-1.46809,-0.08153,-0.06236,0.01359,-0.02816,0.196054,-1.106029
0.0,-0.05389,1.20366,0.20855,0.006,0.163,-0.15218,0.819327,0.026904
0.0,-0.52718,0.44031,0.05588,0.0187,0.08976,0.05631,0.986695,0.174644
0.0,1.64076,-0.20092,0.33069,-0.02476,0.0839,0.17399,0.445414,-0.127491
0.0,-0.89359,0.22656,-0.43267,-0.01841,-0.05575,0.11686,-0.440365,-0.141265
0.0,1.7629,0.22656,0.16275,0.00649,0.02287,-0.03207,0.610015,0.163304
0.0,3.82397,-0.36886,0.98718,-0.00132,-0.00985,0.02653,-0.355073,-0.046727
0.0,-1.22947,0.86779,-0.35634,0.00698,-0.02596,-0.16048,-0.160235,0.042894
0.0,-1.97756,1.2342,-0.28,-0.0023,0.01994,-0.00423,1.333688,-0.112364
0.0,0.34305,0.97466,-0.35634,0.02993,-0.08163,-0.00912,-1.204799,0.349417
0.0,-1.22947,2.07389,-0.24947,-0.01011,0.01945,-0.23226,0.083461,-0.043359
0.0,-0.86305,-0.39939,-0.2342,-0.01548,-0.02694,0.09049,-0.28541,-0.162541
0.0,-0.02336,-1.02534,-0.08153,0.01577,0.01359,-0.00814,0.653562,0.783071
0.0,-6.74092,0.02809,-1.42504,-0.01744,0.01212,0.03239,0.318395,-0.467001
0.0,-3.71802,0.89832,-0.81435,-0.01695,-0.00057,-0.12875,-0.004399,-0.130888
0.0,-3.53481,0.71511,-0.46321,-0.00035,-0.01034,-0.04232,-0.239561,-0.007957
0.0,-3.32107,-1.02534,-1.08916,0.00161,0.0297,0.09831,0.293383,0.015642
0.0,-0.25237,0.10443,-0.09679,0.00209,0.01603,-0.0013,1.418079,0.129515
0.0,7.64076,-0.29252,1.30779,-0.00328,0.12931,0.02213,1.399461,-0.024968
0.0,11.50336,-0.12458,2.17802,0.00991,0.00675,0.03141,0.202226,0.299109
0.0,16.54153,0.10443,3.00244,-0.00914,0.06486,0.01237,1.338018,-0.13749
0.0,22.40412,-0.03298,4.43756,-0.01744,-0.02889,-0.02865,-0.711129,-0.404879
0.0,34.51099,-2.84214,6.30015,-0.01255,0.05851,0.33756,0.171511,-0.036626
0.0,31.8545,-0.15511,5.8116,-0.01939,0.00626,0.04948,0.117345,-0.3708
0.0,28.25145,-1.46809,4.86504,-0.01304,0.06193,0.12028,0.473105,-0.096107
0.0,37.07588,-0.01771,7.50626,-0.00718,0.03312,-0.1097,0.292616,-0.062597
0.0,32.75527,-0.68947,6.39176,-0.00376,0.03751,0.09831,0.364311,-0.035763
0.0,36.72473,-0.88794,7.17038,0.02993,-0.06307,0.0529,-0.803941,0.348703
0.0,39.74763,-0.73527,7.20092,0.00405,0.01115,0.0568,0.193311,0.069816
0.0,49.38122,-0.82687,9.59786,-0.0189,-0.00985,0.22672,-0.043262,-0.083097
0.0,46.95374,-2.13985,8.52916,-0.01597,-0.04012,0.38346,-0.104162,-0.041401
0.0,47.8087,-1.37649,8.91084,-0.04625,-0.04061,0.14665,-0.258212,-0.295044
0.0,42.67893,-0.53679,7.70473,-0.00816,0.01212,0.05778,0.204861,-0.137335
0.0,40.15985,-0.27725,7.79634,0.00405,-0.0909,0.05241,-1.046535,0.038558
0.0,37.27435,-1.37649,7.12458,-0.00669,0.00138,0.19254,0.007172,-0.034753
0.0,36.54153,-0.29252,6.95664,0.01772,0.00626,0.0734,0.082773,0.236044
0.0,33.50336,2.07389,6.66656,-0.0023,0.1049,-0.11605,0.734868,-0.0147
